Working Electrode vs. NHE (V),Current (A),Working Electrode vs. NHE (V),Current (A),Working Electrode vs. NHE (V),Current (A),Working Electrode vs. NHE (V),Current (A),Working Electrode vs. NHE (V),Current (A),Working Electrode vs. NHE (V),Current (A)
0.233787730336189,-0.0009157413151115,0.233759999275208,-0.0014460555976256,0.233772501349449,-0.0023620049469173,0.23280556499958,-0.003150645410642,0.232843682169914,-0.0037080876063555,0.236577585339546,-0.0036157816648483
0.232786521315575,-0.0009383276919834,0.232762068510056,-0.001489219837822,0.232773810625076,-0.0024382467381656,0.231808483600616,-0.0032452829182148,0.231833010911942,-0.0038222598377615,0.235592305660248,-0.0037548893596977
0.231785476207733,-0.0009561836486682,0.231766790151596,-0.0015262602828443,0.231771573424339,-0.0025081678759306,0.230806216597557,-0.0033315613400191,0.230834871530533,-0.0039266189560294,0.234608069062233,-0.0038926836568862
0.23078952729702,-0.0009688976570032,0.230768352746964,-0.0015565939247608,0.230780646204948,-0.0025693189818412,0.229810833930969,-0.003409642027691,0.229839965701103,-0.0040220012888312,0.233633071184158,-0.0040221135132014
0.22979162633419,-0.0009761135443113,0.229765474796295,-0.0015813620993867,0.229773610830307,-0.0026233762037009,0.228801116347313,-0.0034791475627571,0.22883203625679,-0.0041097803041338,0.232646659016609,-0.0041500520892441
0.228788018226624,-0.0009783359710127,0.228764712810516,-0.001598730450496,0.228776767849922,-0.00267014792189,0.227806374430656,-0.0035379973705858,0.227834790945053,-0.0041883834637701,0.231663838028908,-0.0042688734829425
0.227788582444191,-0.0009756709914654,0.227762997150421,-0.0016101462533697,0.227777615189552,-0.002708206186071,0.226809218525887,-0.0035887667909264,0.226833671331406,-0.0042558168061077,0.230680137872696,-0.0043822438456118
0.22679004073143,-0.0009691884624771,0.226763337850571,-0.0016147135756909,0.22677506506443,-0.0027387563604861,0.225811660289764,-0.0036286846734583,0.225835755467415,-0.0043122037313878,0.229698687791824,-0.0044867587275803
0.225794121623039,-0.0009585629450157,0.225761994719505,-0.0016120896907523,0.225777059793472,-0.0027582456823438,0.224809974431992,-0.0036605556961149,0.224836155772209,-0.0043595121242106,0.228712901473045,-0.0045834435150027
0.224792316555977,-0.0009457807173021,0.224762752652168,-0.0016057449392974,0.224787205457687,-0.0027712553273886,0.22380556166172,-0.0036855672951787,0.22383788228035,-0.0044000945053994,0.227728918194771,-0.0046724691055715
0.223795756697655,-0.0009297876968048,0.223761841654778,-0.0015951413661241,0.223778113722801,-0.0027769289445132,0.222804039716721,-0.0036993862595409,0.222834721207619,-0.0044283205643296,0.226737692952156,-0.0047500203363597
0.222792953252792,-0.0009124864591285,0.222764953970909,-0.0015794460196048,0.222777083516121,-0.0027744472026825,0.221801996231079,-0.003704525064677,0.221837177872658,-0.0044489121064543,0.225759387016296,-0.0048180762678384
0.221790537238121,-0.0008941869600676,0.22176668047905,-0.0015595434233546,0.221778228878975,-0.0027641751803457,0.220808357000351,-0.0037004307378083,0.220835253596306,-0.0044567878358066,0.224774271249771,-0.0048765535466373
0.220791101455688,-0.0008756252937018,0.220761477947235,-0.0015369167085737,0.220779731869698,-0.0027467731852084,0.219797700643539,-0.0036889591719955,0.219833329319954,-0.0044572982005775,0.2237888276577,-0.0049271574243903
0.219786807894707,-0.0008560318383388,0.219759881496429,-0.001511400565505,0.219775006175041,-0.0027235732413828,0.218798920512199,-0.0036689359694719,0.218828365206718,-0.0044499286450445,0.222801849246025,-0.0049682105891406
0.218788042664528,-0.0008368645794689,0.218769162893295,-0.0014845337718725,0.218771189451218,-0.0026948563754558,0.217804431915283,-0.0036408975720405,0.217832833528519,-0.0044321310706436,0.221816778182983,-0.0049988478422164
0.217786893248558,-0.0008182667661458,0.217766299843788,-0.0014556172536686,0.2177754342556,-0.0026600416749715,0.21680723130703,-0.0036084027960896,0.216833204030991,-0.0044068219140172,0.220834478735924,-0.0050173844210803
0.216787174344063,-0.0008011900354176,0.21676330268383,-0.0014270226238295,0.216775521636009,-0.0026213377714157,0.21580508351326,-0.0035699203144758,0.215835630893707,-0.0043766773305833,0.219851180911064,-0.005029288586229
0.215787813067436,-0.000786071002949,0.215770050883293,-0.0013999373186379,0.215774863958359,-0.0025827349163591,0.214806288480759,-0.0035266962368041,0.214835628867149,-0.0043388670310378,0.218866139650345,-0.0050322632305324
0.214789479970932,-0.0007718437700532,0.214768096804619,-0.0013734594685956,0.214780271053314,-0.0025409157387912,0.213807731866837,-0.0034806409385055,0.213826283812523,-0.0042978841811418,0.217882201075554,-0.0050250608474016
0.213781520724297,-0.000759090995416,0.213765576481819,-0.001348371617496,0.213779807090759,-0.0024985005147755,0.212804451584816,-0.0034325986634939,0.212829858064651,-0.0042518232949078,0.216903522610664,-0.005009725689888
0.212780818343163,-0.0007480505737476,0.212762430310249,-0.0013255886733532,0.212773606181145,-0.002456302056089,0.2118109613657,-0.0033823223784565,0.211836352944374,-0.0042011938057839,0.215916588902473,-0.004988107830286
0.211778178811073,-0.0007387936348095,0.211761996150017,-0.0013047289103269,0.211773037910461,-0.0024142083711922,0.210805296897888,-0.0033313236199319,0.210829764604568,-0.0041487091220915,0.214929640293121,-0.0049619656056165
0.210776790976524,-0.000731237407308,0.210764437913895,-0.001285397214815,0.210767686367035,-0.0023738711606711,0.209801778197289,-0.0032798929605633,0.209831684827805,-0.0040949266403913,0.213947474956512,-0.0049294377677142
0.209777817130089,-0.0007251981296576,0.209765389561653,-0.0012688857968896,0.209770426154137,-0.0023347379174083,0.208813816308975,-0.0032276855781674,0.208838328719139,-0.0040389732457697,0.212964028120041,-0.0048914612270891
0.208780854940414,-0.0007199413375929,0.2087661921978,-0.0012536317808553,0.208770647644997,-0.0022969832643866,0.207806617021561,-0.0031800970900803,0.207834750413895,-0.0039845188148319,0.21198233962059,-0.0048497240059077
0.207775950431824,-0.0007175998762249,0.207760870456696,-0.0012422308791428,0.207775622606277,-0.0022647615987807,0.2068010866642,-0.0031337465625256,0.20683166384697,-0.0039295894093811,0.210989877581596,-0.004803660325706
0.206770107150078,-0.0007165652350522,0.206762760877609,-0.0012340472312644,0.20677176117897,-0.0022348975762724,0.205796271562576,-0.0030903886072337,0.205830961465836,-0.0038772146217525,0.210015967488289,-0.0047552287578582
0.205770403146744,-0.0007173484191298,0.205751851201057,-0.001227893284522,0.205766886472702,-0.0022088780533522,0.204791143536568,-0.0030500646680593,0.204829439520836,-0.0038277332205325,0.209033384919167,-0.0047013578005135
0.204767018556595,-0.0007197216618806,0.204749181866646,-0.0012241892982274,0.204765647649765,-0.0021856212988495,0.203785628080368,-0.0030122299212962,0.203826949000359,-0.0037773745134472,0.208044782280922,-0.0046507851220667
0.203763276338577,-0.0007232011994346,0.203747823834419,-0.0012229348067194,0.20376980304718,-0.0021657641045749,0.202789127826691,-0.0029778506141156,0.202818259596825,-0.0037309580948203,0.207061246037483,-0.0045984177850186
0.202757135033607,-0.0007282943697646,0.202754333615303,-0.0012244554236531,0.202766790986061,-0.0021496403496712,0.201790168881416,-0.0029473176691681,0.201814368367195,-0.0036869458854198,0.206082284450531,-0.0045455223880708
0.201752349734306,-0.0007353531545959,0.201750516891479,-0.0012285434640944,0.201760455965996,-0.0021381226833909,0.200792774558067,-0.0029206664767116,0.200824692845345,-0.0036468864418566,0.205090865492821,-0.0044936002232134
0.200753450393677,-0.0007437014719471,0.200752183794975,-0.0012341192923486,0.200765237212181,-0.0021275649778544,0.199784591794014,-0.0028963999357074,0.199820414185524,-0.0036091979127377,0.204104229807854,-0.0044416096061468
0.199756816029549,-0.0007534541655331,0.199749380350113,-0.0012425148161128,0.199764460325241,-0.002121151657775,0.198792263865471,-0.0028777392581105,0.198826536536217,-0.0035744735505431,0.203116178512573,-0.0043919519521296
0.198755979537964,-0.0007652512867935,0.198756188154221,-0.0012533630942925,0.198772370815277,-0.0021193595603108,0.19779734313488,-0.0028620294760912,0.197827130556107,-0.0035444789100438,0.202131927013397,-0.0043431823141872
0.197758972644806,-0.0007785225752741,0.197758466005325,-0.001266187406145,0.197770670056343,-0.002120402874425,0.196799471974373,-0.0028508049435913,0.196824461221695,-0.0035198472905904,0.201144888997078,-0.004296759609133
0.196763902902603,-0.0007935675093904,0.196764290332794,-0.0012816041707992,0.196773663163185,-0.0021243528462946,0.195798471570015,-0.0028433222323656,0.195820793509483,-0.0034983698278665,0.200160130858421,-0.0042502949945628
0.195760816335678,-0.0008108330657705,0.195760309696198,-0.0012991552939638,0.195772230625153,-0.0021318744402378,0.194802433252335,-0.0028391091618686,0.194815129041672,-0.0034785016905516,0.199182882905006,-0.0042081237770617
0.19476243853569,-0.0008295206935144,0.194755285978317,-0.0013189947931096,0.194772258400917,-0.002142559736967,0.193805307149887,-0.0028385468758642,0.193823009729385,-0.0034629967994988,0.198198586702347,-0.0041684773750603
0.193758547306061,-0.0008497271337546,0.193757846951485,-0.001340577378869,0.193778604269028,-0.0021550939418375,0.192811533808708,-0.0028401289600879,0.192824214696884,-0.0034522709902375,0.197214052081108,-0.0041323038749396
0.19276462495327,-0.000871280033607,0.192758768796921,-0.0013637408846989,0.19277511537075,-0.0021703571546822,0.191810667514801,-0.0028441606555134,0.191832169890404,-0.0034424955956637,0.19623476266861,-0.0040993532165885
0.191765904426575,-0.0008939299732446,0.191768303513527,-0.0013884116197004,0.191784426569939,-0.0021864750888198,0.190812349319458,-0.0028524587396532,0.19083534181118,-0.0034362145233899,0.195251852273941,-0.0040684551931917
0.190766394138336,-0.0009190186974592,0.190765604376793,-0.0014150838833302,0.190784946084023,-0.0022064710501581,0.189809024333954,-0.0028629538137465,0.189837291836739,-0.0034339188132435,0.194266721606255,-0.0040411171503365
0.189760401844978,-0.0009448371711187,0.189760088920593,-0.0014424306573346,0.189781293272972,-0.0022277692332863,0.188815593719482,-0.0028739548288285,0.188823252916336,-0.0034348892513662,0.193278461694717,-0.0040173791348934
0.188761249184608,-0.0009712633909657,0.188765957951546,-0.0014704220229759,0.188778728246689,-0.0022503351792693,0.187810510396957,-0.0028883402701467,0.187831833958626,-0.0034366520121693,0.192303374409676,-0.0039948630146682
0.187576547265053,-0.0010030582780018,0.187763050198555,-0.001498831436038,0.187775939702988,-0.0022741416469216,0.186810970306396,-0.002903699176386,0.186829432845116,-0.0034394974354654,0.191319450736046,-0.0039758938364684
0.186762988567352,-0.0010252348147332,0.186759069561958,-0.0015277527272701,0.186779364943504,-0.002298486419022,0.185806140303612,-0.0029197768308222,0.18582521378994,-0.0034442811738699,0.190336123108864,-0.0039603626355528
0.185763001441956,-0.0010522636584937,0.185757786035538,-0.0015565457288175,0.185777828097343,-0.00232297135517,0.184805825352669,-0.0029370868578553,0.18483179807663,-0.0034523142967373,0.189354315400124,-0.0039466000162065
0.184761807322502,-0.0010786246275529,0.184756562113762,-0.0015852429205551,0.184780240058899,-0.0023480970412492,0.183810636401176,-0.0029545589350163,0.183832958340645,-0.0034598943311721,0.188371434807777,-0.0039362316019833
0.183766946196556,-0.0011030914029106,0.183763861656189,-0.00161251751706,0.183778703212738,-0.0023726066574454,0.182812660932541,-0.002973300172016,0.182835727930069,-0.0034685975406318,0.18738067150116,-0.0039264108054339
0.182767376303673,-0.0011265142820775,0.18276658654213,-0.0016399286687374,0.182785481214523,-0.00239775236696,0.181812465190887,-0.0029922239482402,0.181835010647774,-0.003478241385892,0.186402469873428,-0.0039197476580739
0.181754186749458,-0.0011483690468594,0.181767404079437,-0.001665570307523,0.181786581873894,-0.0024226950481534,0.1808090955019,-0.0030112729873508,0.180839046835899,-0.0034898649901151,0.185414254665375,-0.0039141871966421
0.180755943059921,-0.0011678255395963,0.180761367082596,-0.0016892820131033,0.18078887462616,-0.0024464668240398,0.179806977510452,-0.0030303276143968,0.179832816123962,-0.0035025298129767,0.184433564543724,-0.0039102765731513
0.179752483963966,-0.0011840478982776,0.17976438999176,-0.0017114067450165,0.179786443710327,-0.0024698709603399,0.178806290030479,-0.0030488290358334,0.178835451602936,-0.0035141897387802,0.183453217148781,-0.0039074625819921
0.178751334547997,-0.0011967893224209,0.178769960999489,-0.0017310912953689,0.178780302405357,-0.0024924429599195,0.177807152271271,-0.0030669788829982,0.177828580141068,-0.0035253388341516,0.182472005486488,-0.0039060269482433
0.177756369113922,-0.001205580192618,0.177764281630516,-0.0017478235531598,0.177777677774429,-0.0025133632589131,0.176802024245262,-0.003084008116275,0.176824659109116,-0.003536676056683,0.181491062045097,-0.0039069689810276
0.17675606906414,-0.001209799433127,0.176766127347946,-0.0017614926910027,0.176783263683319,-0.0025326746981591,0.175802156329155,-0.0030995556153357,0.175831496715546,-0.0035483750980347,0.180506139993668,-0.0039080893620848
0.175751805305481,-0.0012088785879313,0.175765126943588,-0.0017712779808789,0.175783559679985,-0.0025497255846858,0.174807593226433,-0.003114951075986,0.174834012985229,-0.0035591507330536,0.179518446326256,-0.0039104023016989
0.174753993749619,-0.0012024904135614,0.174762517213821,-0.0017773010767996,0.174795120954514,-0.0025651366449892,0.173806101083755,-0.003129081102088,0.173832342028618,-0.0035689680371433,0.17853769659996,-0.0039131348021328
0.17375373840332,-0.0011905931169167,0.173757791519165,-0.0017796143656596,0.173788785934448,-0.0025784138124436,0.172809407114983,-0.0031413212418556,0.172837302088737,-0.0035778107121586,0.17755688726902,-0.0039164456538856
0.172753229737282,-0.0011725667864084,0.172761186957359,-0.0017771788407117,0.172779157757759,-0.0025892255362123,0.171818017959595,-0.0031520663760602,0.171829923987389,-0.003587438724935,0.176573932170868,-0.0039199101738631
0.171748116612434,-0.0011482888367027,0.171757280826569,-0.0017696151044219,0.171782746911049,-0.0025974006857723,0.17081044614315,-0.0031608450226485,0.170827358961105,-0.0035955396015197,0.175584807991982,-0.00392363127321
0.170752212405205,-0.0011175298132002,0.170756876468658,-0.0017564555164426,0.170775651931763,-0.0026021429803222,0.169811353087425,-0.0031672962941229,0.169826850295067,-0.0036014830693602,0.174601018428802,-0.0039279889315366
0.169747427105904,-0.0010800460586324,0.169757902622223,-0.0017369271954521,0.169783964753151,-0.0026034077163785,0.168811127543449,-0.0031714725773781,0.168828770518303,-0.0036051403731107,0.173612773418427,-0.0039316830225288
0.168746322393417,-0.0010362270986661,0.168753832578659,-0.0017115822993218,0.168782129883766,-0.0026016121264547,0.167805597186089,-0.003174060722813,0.167825236916542,-0.0036090556532144,0.172625854611397,-0.0039359671063721
0.167743295431137,-0.0009863225277513,0.167754143476486,-0.0016791549278423,0.167780667543411,-0.0025956875178962,0.166817680001259,-0.0031720912083983,0.166833937168121,-0.0036104009486734,0.171647593379021,-0.0039388928562402
0.166751265525818,-0.0009310720488429,0.166752621531487,-0.001639203983359,0.16678611934185,-0.0025850732345134,0.165819317102432,-0.0031688648741692,0.165832176804543,-0.0036095965187996,0.170657873153687,-0.0039416966028511
0.165743067860603,-0.0008722612983547,0.165758416056633,-0.0015925473999232,0.165777876973152,-0.0025706891901791,0.164817616343498,-0.0031620350200682,0.164830431342125,-0.0036062910221517,0.169675409793854,-0.0039434330537915
0.164748013019562,-0.0008109424379654,0.1647579818964,-0.001538710668683,0.164776429533958,-0.0025503851938992,0.163819864392281,-0.0031525508966296,0.163834542036057,-0.0036013692151755,0.168685868382454,-0.0039448840543627
0.163722187280655,-0.0007471917197108,0.163760125637054,-0.001477351412177,0.163783356547356,-0.0025256010703742,0.162825152277946,-0.0031389757059514,0.162834763526917,-0.003594899084419,0.167702853679657,-0.003945221658796
0.162744849920273,-0.0006882889429107,0.162759721279144,-0.0014093125937506,0.162787318229675,-0.0024954897817224,0.161826178431511,-0.003121631918475,0.161840632557869,-0.0035861441865563,0.16672457754612,-0.0039437203668057
0.161742657423019,-0.0006306738359853,0.161762744188309,-0.0013349120272323,0.161790236830711,-0.0024591966066509,0.160810232162476,-0.0031000641174614,0.160838857293129,-0.0035736334975808,0.165738850831985,-0.0039423257112503
0.160735741257668,-0.0005774847231805,0.160763368010521,-0.0012557421578094,0.160785377025604,-0.0024169587995857,0.159812182188034,-0.003074076026678,0.159838423132896,-0.003557983553037,0.164758235216141,-0.0039396327920258
0.159738093614578,-0.0005293440190143,0.159757390618324,-0.0011731280246749,0.159791424870491,-0.0023689465597271,0.158818781375885,-0.0030425344593823,0.158836394548416,-0.0035375051666051,0.163777068257332,-0.0039349049329757
0.158740535378456,-0.0004868837422691,0.158764198422432,-0.001089193043299,0.158794894814491,-0.0023137661628425,0.15782256424427,-0.0030077504925429,0.157843366265297,-0.0035152027849108,0.162795722484589,-0.0039294124580919
0.157735541462898,-0.0004513842286542,0.157756492495537,-0.0010073996381834,0.157798767089844,-0.0022524518426507,0.15681380033493,-0.0029671066440641,0.156837478280067,-0.0034897292498499,0.161814600229263,-0.003921465948224
0.156726449728012,-0.0004221986164338,0.156752645969391,-0.0009292765171267,0.156790941953659,-0.0021845314186066,0.155810192227364,-0.0029215139802545,0.155828863382339,-0.0034597623161971,0.160824969410896,-0.003912185318768
0.155725210905075,-0.0003991834528278,0.155746459960938,-0.000856032827869,0.155787348747253,-0.0021099443547427,0.154810681939125,-0.0028699997346848,0.154827624559402,-0.0034253955818712,0.159842029213905,-0.0039007128216326
0.154720708727837,-0.0003810912603512,0.154363945126534,-0.0007629215833731,0.154778644442558,-0.0020294850692153,0.153810083866119,-0.0028128328267484,0.153827130794525,-0.0033859722316265,0.158857464790344,-0.0038869662676006
0.153718426823616,-0.0003668776480481,0.15374119579792,-0.0007259603589773,0.153784304857254,-0.001942339586094,0.152803510427475,-0.0027502833399921,0.152820646762848,-0.0033414999488741,0.157887607812881,-0.0038710806984454
0.152716770768166,-0.0003555086732376,0.152735516428947,-0.0006702211685478,0.15278285741806,-0.001850895001553,0.151804178953171,-0.002681522630155,0.151825398206711,-0.0032921910751611,0.156889334321022,-0.0038526495918631
0.15171018242836,-0.000346420740243,0.151743471622467,-0.000620309554506,0.151782214641571,-0.0017559078987687,0.150801151990891,-0.0026065718848258,0.150833263993263,-0.0032385680824518,0.155906662344933,-0.0038305171765387
0.150705620646477,-0.00033890013583,0.150736004114151,-0.0005767736001871,0.150781765580177,-0.001658683642745,0.149814143776894,-0.0025260555557906,0.14982932806015,-0.0031801727600395,0.154920071363449,-0.0038047621492296
0.14971362054348,-0.0003324896970298,0.149739652872086,-0.0005396394990384,0.149777665734291,-0.0015612069983035,0.148811921477318,-0.002440339885652,0.148831993341446,-0.0031168642453849,0.153933122754097,-0.0037759079132229
0.148717612028122,-0.0003273979818914,0.148738965392113,-0.0005091037601232,0.148779317736626,-0.0014666267670691,0.147809639573097,-0.0023487547878176,0.147831007838249,-0.0030477161053568,0.152949079871178,-0.0037436594720929
0.147717669606209,-0.0003229352878406,0.147733598947525,-0.0004841187037527,0.147775232791901,-0.0013757100095972,0.146805852651596,-0.0022527582477778,0.146830350160599,-0.0029723597690463,0.151970490813255,-0.0037071777042001
0.14671328663826,-0.0003193460579495,0.146733224391937,-0.0004642287676688,0.146773815155029,-0.0012887599878013,0.145804330706596,-0.0021544322371482,0.145822376012802,-0.0028920359909534,0.150984987616539,-0.0036665496882051
0.145707935094833,-0.0003164184745401,0.145727574825287,-0.0004478954651858,0.145778313279152,-0.0012062207097187,0.144800052046776,-0.0020541043486446,0.144820958375931,-0.0028071347624063,0.149998307228088,-0.0036215318832546
0.144706293940544,-0.0003139372274745,0.144720390439034,-0.0004344596236478,0.144775673747063,-0.0011278737802058,0.143794745206833,-0.0019526069518178,0.143823251128197,-0.0027171224355697,0.14901702105999,-0.0035730022937059
0.143711730837822,-0.0003118629974778,0.143720716238022,-0.0004228453617542,0.143770813941956,-0.0010551704326644,0.142801821231842,-0.0018512839451432,0.142820283770561,-0.0026216756086796,0.148032456636429,-0.0035192996729165
0.142704099416733,-0.0003102519840467,0.142719104886055,-0.0004131913010496,0.142768710851669,-0.0009887510677799,0.141797780990601,-0.0017525299917906,0.141826570034027,-0.0025220646057277,0.147046640515327,-0.003462515771389
0.141708895564079,-0.0003089005185756,0.141723081469536,-0.0004044608213007,0.14176918566227,-0.000927877088543,0.140796229243279,-0.0016579724615439,0.140818759799004,-0.0024206379894167,0.14605824649334,-0.0034004042390734
0.140705436468124,-0.0003081413451582,0.140721723437309,-0.0003972246486227,0.140767976641655,-0.0008716654847376,0.139790534973145,-0.0015672643203288,0.139816120266914,-0.0023187329061329,0.145073339343071,-0.0033341133967042
0.13969948887825,-0.00030745335971,0.139719054102898,-0.0003905846388079,0.139761865139008,-0.0008201117161661,0.138789251446724,-0.0014804060338065,0.138808012008667,-0.0022159933578223,0.144094496965408,-0.0032625256571918
0.138695046305656,-0.0003070645325351,0.138714775443077,-0.0003849166969303,0.138432055711746,-0.0007590788300149,0.137784317135811,-0.0013964575482532,0.137804850935936,-0.0021129292435944,0.143113538622856,-0.0031867786310613
0.137693226337433,-0.0003068801597692,0.137705788016319,-0.0003797580429818,0.137741148471832,-0.0007298671407625,0.13678503036499,-0.0013167918659746,0.136807098984718,-0.0020107412710785,0.142128959298134,-0.0031053321436047
0.136685833334923,-0.0003069098165724,0.136708289384842,-0.0003751381591428,0.136741802096367,-0.0006930179661139,0.135778456926346,-0.0012426953762769,0.13580609858036,-0.0019120856886729,0.141148462891579,-0.0030197242740541
0.135688781738281,-0.0003068941005039,0.135703474283218,-0.0003712379839271,0.135745674371719,-0.0006606018287129,0.134780883789063,-0.0011747903190553,0.134803667664528,-0.0018170555122196,0.14015656709671,-0.0029288080986589
0.134687751531601,-0.00030751756276,0.134704619646072,-0.0003677587083075,0.134752348065376,-0.0006329932366497,0.133769020438194,-0.001111343386583,0.133802130818367,-0.001727124210447,0.139168158173561,-0.0028329750057309
0.133682534098625,-0.0003077390720136,0.133698642253876,-0.0003647042030934,0.133746564388275,-0.0006095961434766,0.132771283388138,-0.0010531994048506,0.132808521389961,-0.0016389711527153,0.138185784220695,-0.0027339460793882
0.132685616612434,-0.000308182061417,0.132704198360443,-0.0003622161748353,0.132739216089249,-0.0005905572324991,0.131772503256798,-0.0009980980539694,0.131805777549744,-0.0015535146230831,0.137194931507111,-0.0026344258803874
0.131682738661766,-0.0003087510995101,0.131698831915855,-0.000359860365279,0.131746903061867,-0.0005740575143136,0.130773410201073,-0.0009467405034229,0.130804568529129,-0.0014722421765327,0.1362075060606,-0.002534274244681
0.130677342414856,-0.0003093473205808,0.130694210529327,-0.0003579911717679,0.130743712186813,-0.0005596685805357,0.1297667324543,-0.0008989713387563,0.129799515008926,-0.0013967379927635,0.135227158665657,-0.0024332706816494
0.129673779010773,-0.000309960800223,0.129695072770119,-0.0003563851641956,0.129741370677948,-0.000547197763808,0.128761872649193,-0.0008558593690395,0.128788664937019,-0.0013276931131258,0.134237110614777,-0.002329799812287
0.128675505518913,-0.0003106226795353,0.128691166639328,-0.0003550956316757,0.128730982542038,-0.0005357106565497,0.127760276198387,-0.0008166537154465,0.127789437770844,-0.0012632102007046,0.133260667324066,-0.0022270516492426
0.127673923969269,-0.0003113444836344,0.127688273787498,-0.0003537491429597,0.127730280160904,-0.0005257683806121,0.126758471131325,-0.000782421324402,0.12678587436676,-0.0012027147458866,0.132278740406036,-0.0021279875654727
0.126670569181442,-0.0003122055495623,0.126685157418251,-0.0003528403758537,0.126729428768158,-0.0005164665635675,0.125726595520973,-0.0007508307462558,0.12577585875988,-0.0011451233876869,0.13129822909832,-0.0020324867218732
0.12566938996315,-0.0003130002587568,0.125681191682816,-0.0003520941536407,0.125726506114006,-0.0005082801799289,0.124751426279545,-0.0007243083091452,0.124790452420712,-0.0010917077306658,0.13031342625618,-0.0019398086005821
0.124667748808861,-0.0003138404281344,0.124679334461689,-0.0003512559924274,0.124727927148342,-0.0005001398385502,0.123748242855072,-0.0007012884598225,0.123787686228752,-0.0010421115439385,0.129328995943069,-0.0018507473869249
0.123665422201157,-0.0003148668329231,0.123685829341412,-0.0003509437665343,0.123718053102493,-0.0004930016002617,0.122746773064137,-0.0006819787085987,0.122784368693829,-0.0009945991914719,0.128339111804962,-0.0017636159900575
0.12265956401825,-0.0003158033068757,0.122684590518475,-0.0003504547057673,0.122716076672077,-0.0004862025671172,0.12174079567194,-0.0006655163015238,0.121774211525917,-0.0009501036256551,0.127348601818085,-0.0016787105705589
0.121650345623493,-0.0003168518014717,0.121677570044994,-0.000350150221493,0.121706858277321,-0.0004800307506229,0.120737865567207,-0.0006507277721539,0.12077522277832,-0.0009100668830797,0.126372247934341,-0.001598794478923
0.120650202035904,-0.0003179121704306,0.12066887319088,-0.0003498262958601,0.120706111192703,-0.0004741303564514,0.119736671447754,-0.0006376932724379,0.119768418371677,-0.000875569297932,0.125382676720619,-0.001522445003502
0.119647152721882,-0.0003189609851688,0.119665406644344,-0.0003497682046145,0.119709320366383,-0.0004684162558987,0.118726760149002,-0.0006255464395508,0.118757635354996,-0.000844971393235,0.124396845698357,-0.0014530199114233
0.118642255663872,-0.0003200630890205,0.118659570813179,-0.0003495931741781,0.118707425892353,-0.00046355323866,0.117725640535355,-0.0006146493251435,0.117754638195038,-0.0008164453320205,0.123404011130333,-0.0013879432808607
0.117643617093563,-0.0003212482552044,0.117647424340248,-0.0003493671247269,0.117697760462761,-0.0004585252900142,0.116722330451012,-0.0006043371395207,0.116757996380329,-0.0007897119503468,0.122413918375969,-0.001327755744569
0.116638720035553,-0.0003223009116481,0.116652294993401,-0.0003494913689792,0.116691052913666,-0.0004543543909676,0.115720562636852,-0.0005954243824817,0.115422338247299,-0.0007614901405759,0.121430069208145,-0.0012709154980257
0.115640662610531,-0.0003237502533011,0.115652196109295,-0.0003495043783914,0.115694336593151,-0.0004502701340243,0.114724382758141,-0.0005868964362889,0.114757105708122,-0.0007506312103942,0.120443761348724,-0.0012166077503934
0.11463637650013,-0.0003248210414312,0.114651963114738,-0.0003496095305308,0.114694461226463,-0.0004469064588192,0.113726451992989,-0.0005790462600998,0.113757468760014,-0.0007350855739787,0.119453452527523,-0.0011655532289296
0.113632552325726,-0.0003258975339122,0.11364783346653,-0.0003499060112517,0.113688081502914,-0.0004436590825207,0.112727753818035,-0.0005711794947274,0.112759947776794,-0.0007207975722849,0.118468768894672,-0.0011161377187818
0.112634919583797,-0.0003271099121775,0.112642489373684,-0.0003501054598018,0.112685665488243,-0.0004408995737321,0.111713387072086,-0.0005640892195515,0.111753359436989,-0.0007072236039675,0.117484010756016,-0.0010694715892896
0.111629977822304,-0.000328302179696,0.111641682684422,-0.0003502633771859,0.111683823168278,-0.000437993730884,0.110717207193375,-0.0005570250214077,0.110756270587444,-0.0006954957498237,0.116507977247238,-0.0010255029192194
0.110632449388504,-0.0003295292553957,0.11063677072525,-0.0003506338398437,0.110679030418396,-0.0004355093115009,0.109708324074745,-0.0005509731709025,0.109751529991627,-0.0006856401450932,0.115518756210804,-0.0009858851553872
0.109619721770287,-0.0003307389270048,0.109643466770649,-0.0003509523230604,0.109676823019981,-0.0004331667732913,0.10871497541666,-0.0005446083378046,0.108750037848949,-0.0006757018272764,0.11453790217638,-0.000950604211539
0.108621150255203,-0.0003319024690426,0.108649186789989,-0.0003511666436679,0.10867827385664,-0.0004310190561227,0.107717715203762,-0.0005385688273236,0.107741445302963,-0.0006658402853645,0.113547585904598,-0.0009197634644806
0.107618682086468,-0.000333131494699,0.107645556330681,-0.000351577415131,0.107682012021542,-0.000429642968811,0.106703042984009,-0.0005324613302946,0.106745570898056,-0.0006567332311533,0.112566247582436,-0.0008902481640689
0.106619037687778,-0.0003343287389725,0.10664002597332,-0.0003521043690852,0.106678903102875,-0.0004276089312043,0.105697900056839,-0.0005271900445222,0.105737261474133,-0.0006494412664324,0.111577540636063,-0.0008643886540085
0.105613462626934,-0.0003355600056238,0.105633281171322,-0.0003525576612446,0.105672106146812,-0.0004259773704689,0.104692712426186,-0.0005214815610088,0.104728192090988,-0.0006427078042179,0.110592164099216,-0.0008415454067289
